9.17181, 14.0462, 15.7638, 0, 1, 0, 0, 1, 1, 0, 0, 0
9.41362, 15.8087, 15.387, 1, 0, 0, 1, 0, 1, 0, 0, 0
9.66725, 15.5032, 15.0014, 0, 1, 0, 0, 1, 1, 0, 0, 0
12.1676, 32.0434, 11.6812, 1, 0, 0, 1, 0, 1, 0, 0, 0
14.1123, 26.378, 9.71437, 0, 0, 1, 1, 0, 0, 1, 0, 0
15.1508, 23.7748, 18.3718, 1, 0, 0, 1, 0, 1, 0, 0, 0
16.6331, 20.6096, 15.8396, 0, 1, 0, 0, 1, 1, 0, 0, 0
16.6873, 20.9901, 15.754, 1, 0, 0, 1, 0, 1, 0, 0, 0
18.6419, 17.2617, 13.0681, 0, 0, 1, 1, 0, 0, 1, 0, 0
18.8905, 16.8376, 15.3957, 1, 0, 0, 1, 0, 1, 0, 0, 0
18.9184, 16.8831, 15.3528, 0, 1, 0, 0, 1, 1, 0, 0, 0
19.1708, 18.6765, 14.97, 1, 0, 0, 1, 0, 1, 0, 0, 0
20.1422, 17.0536, 13.5836, 0, 1, 0, 0, 1, 1, 0, 0, 0
20.3484, 18.779, 13.3062, 1, 0, 0, 1, 0, 1, 0, 0, 0
21.7, 16.4038, 11.7219, 0, 0, 1, 1, 0, 0, 1, 0, 0
25.1808, 11.5798, 37.2041, 1, 0, 0, 1, 0, 1, 0, 0, 0
25.2186, 11.6283, 37.0636, 0, 1, 0, 0, 1, 1, 0, 0, 0
25.3095, 12.2654, 36.7283, 1, 0, 0, 1, 0, 1, 0, 0, 0
26.6673, 10.805, 32.0629, 0, 1, 0, 0, 1, 1, 0, 0, 0
28.707, 26.7187, 26.1441, 1, 0, 0, 1, 0, 1, 0, 0, 0
28.7503, 26.6031, 26.1426, 0, 0, 1, 1, 0, 0, 1, 0, 0
30.4123, 22.5277, 39.1313, 1, 0, 0, 1, 0, 1, 0, 0, 0
32.0609, 19.1959, 33.1811, 0, 1, 0, 0, 1, 1, 0, 0, 0
33.1588, 26.8488, 29.7295, 1, 0, 0, 1, 0, 1, 0, 0, 0
33.9423, 24.8244, 27.5795, 0, 0, 1, 1, 0, 0, 1, 0, 0
34.5591, 23.3387, 31.3141, 1, 0, 0, 1, 0, 1, 0, 0, 0
35.7273, 20.7675, 27.8601, 0, 1, 0, 0, 1, 1, 0, 0, 0
35.7373, 20.7468, 27.8322, 1, 0, 0, 1, 0, 1, 0, 0, 0
36.7586, 18.7316, 25.2349, 0, 0, 1, 1, 0, 0, 1, 0, 0
38.1026, 16.3748, 35.2999, 1, 0, 0, 1, 0, 1, 0, 0, 0
38.5677, 15.7217, 33.6948, 0, 1, 0, 0, 1, 1, 0, 0, 0
38.9454, 18.4393, 32.4451, 1, 0, 0, 1, 0, 1, 0, 0, 0
40.5475, 15.8255, 27.6401, 0, 1, 0, 0, 1, 1, 0, 0, 0
41.2987, 23.0312, 25.6389, 1, 0, 0, 1, 0, 1, 0, 0, 0
42.3619, 20.81, 23.0515, 0, 1, 0, 0, 1, 1, 0, 0, 0
42.4331, 21.2907, 22.8879, 1, 0, 0, 1, 0, 1, 0, 0, 0
43.3278, 19.4676, 21.0267, 0, 0, 1, 1, 0, 0, 1, 0, 0
44.2569, 17.7397, 27.8164, 1, 0, 0, 1, 0, 1, 0, 0, 0
45.7572, 15.3687, 23.9391, 0, 1, 0, 0, 1, 1, 0, 0, 0
46.2741, 19.6206, 22.7326, 1, 0, 0, 1, 0, 1, 0, 0, 0
47.0633, 18.2252, 21.0067, 0, 1, 0, 0, 1, 1, 0, 0, 0
47.6769, 22.6476, 19.7559, 1, 0, 0, 1, 0, 1, 0, 0, 0
0.0, 20.0, 20.0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0.01, 19.98, 19.98, 1, 0, 0, 1, 0, 1, 0, 0, 0
0.0212046, 19.9576, 19.9576, 1, 0, 0, 0, 0, 1, 0, 0, 0
0.0312046, 20.0351, 19.9377, 0, 1, 0, 0, 1, 1, 0, 0, 0
1.16835, 28.2646, 17.7936, 1, 0, 0, 1, 0, 1, 0, 0, 0
2.95331, 23.7566, 14.8835, 0, 1, 0, 0, 1, 1, 0, 0, 0
3.15672, 25.473, 14.5837, 1, 0, 0, 1, 0, 1, 0, 0, 0
4.17513, 23.0053, 13.2701, 0, 0, 1, 1, 0, 0, 1, 0, 0
4.92832, 21.3354, 19.4088, 1, 0, 0, 1, 0, 1, 0, 0, 0
6.9097, 17.4988, 16.0314, 0, 0, 1, 1, 0, 0, 1, 0, 0
7.24558, 16.9205, 19.1143, 1, 0, 0, 1, 0, 1, 0, 0, 0
9.17181, 14.0462, 15.7638, 0, 1, 0, 0, 1, 1, 0, 0, 0
9.41362, 15.8087, 15.387, 1, 0, 0, 1, 0, 1, 0, 0, 0
9.66725, 15.5032, 15.0014, 0, 1, 0, 0, 1, 1, 0, 0, 0
12.1676, 32.0434, 11.6812, 1, 0, 0, 1, 0, 1, 0, 0, 0
14.1123, 26.378, 9.71437, 0, 0, 1, 1, 0, 0, 1, 0, 0
15.1508, 23.7748, 18.3718, 1, 0, 0, 1, 0, 1, 0, 0, 0
16.6331, 20.6096, 15.8396, 0, 1, 0, 0, 1, 1, 0, 0, 0
16.6873, 20.9901, 15.754, 1, 0, 0, 1, 0, 1, 0, 0, 0
18.6419, 17.2617, 13.0681, 0, 0, 1, 1, 0, 0, 1, 0, 0
18.8905, 16.8376, 15.3957, 1, 0, 0, 1, 0, 1, 0, 0, 0
18.9184, 16.8831, 15.3528, 0, 1, 0, 0, 1, 1, 0, 0, 0
19.1708, 18.6765, 14.97, 1, 0, 0, 1, 0, 1, 0, 0, 0
20.1422, 17.0536, 13.5836, 0, 1, 0, 0, 1, 1, 0, 0, 0
20.3484, 18.779, 13.3062, 1, 0, 0, 1, 0, 1, 0, 0, 0
21.7, 16.4038, 11.7219, 0, 0, 1, 1, 0, 0, 1, 0, 0
25.1808, 11.5798, 37.2041, 1, 0, 0, 1, 0, 1, 0, 0, 0
25.2186, 11.6283, 37.0636, 0, 1, 0, 0, 1, 1, 0, 0, 0
25.3095, 12.2654, 36.7283, 1, 0, 0, 1, 0, 1, 0, 0, 0
26.6673, 10.805, 32.0629, 0, 1, 0, 0, 1, 1, 0, 0, 0
28.707, 26.7187, 26.1441, 1, 0, 0, 1, 0, 1, 0, 0, 0
28.7503, 26.6031, 26.1426, 0, 0, 1, 1, 0, 0, 1, 0, 0
30.4123, 22.5277, 39.1313, 1, 0, 0, 1, 0, 1, 0, 0, 0
32.0609, 19.1959, 33.1811, 0, 1, 0, 0, 1, 1, 0, 0, 0
33.1588, 26.8488, 29.7295, 1, 0, 0, 1, 0, 1, 0, 0, 0
33.9423, 24.8244, 27.5795, 0, 0, 1, 1, 0, 0, 1, 0, 0
34.5591, 23.3387, 31.3141, 1, 0, 0, 1, 0, 1, 0, 0, 0
35.7273, 20.7675, 27.8601, 0, 1, 0, 0, 1, 1, 0, 0, 0
35.7373, 20.7468, 27.8322, 1, 0, 0, 1, 0, 1, 0, 0, 0
36.7586, 18.7316, 25.2349, 0, 0, 1, 1, 0, 0, 1, 0, 0
38.1026, 16.3748, 35.2999, 1, 0, 0, 1, 0, 1, 0, 0, 0
38.5677, 15.7217, 33.6948, 0, 1, 0, 0, 1, 1, 0, 0, 0
38.9454, 18.4393, 32.4451, 1, 0, 0, 1, 0, 1, 0, 0, 0
40.5475, 15.8255, 27.6401, 0, 1, 0, 0, 1, 1, 0, 0, 0
41.2987, 23.0312, 25.6389, 1, 0, 0, 1, 0, 1, 0, 0, 0
42.3619, 20.81, 23.0515, 0, 1, 0, 0, 1, 1, 0, 0, 0
42.4331, 21.2907, 22.8879, 1, 0, 0, 1, 0, 1, 0, 0, 0
43.3278, 19.4676, 21.0267, 0, 0, 1, 1, 0, 0, 1, 0, 0
44.2569, 17.7397, 27.8164, 1, 0, 0, 1, 0, 1, 0, 0, 0
45.7572, 15.3687, 23.9391, 0, 1, 0, 0, 1, 1, 0, 0, 0
46.2741, 19.6206, 22.7326, 1, 0, 0, 1, 0, 1, 0, 0, 0
47.0633, 18.2252, 21.0067, 0, 1, 0, 0, 1, 1, 0, 0, 0
47.6769, 22.6476, 19.7559, 1, 0, 0, 1, 0, 1, 0, 0, 0
0.0, 20.0, 20.0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0.01, 19.98, 19.98, 1, 0, 0, 1, 0, 1, 0, 0, 0
0.995248, 18.2038, 18.1045, 0, 1, 0, 0, 1, 1, 0, 0, 0
1.79864, 24.3682, 16.7062, 1, 0, 0, 1, 0, 1, 0, 0, 0
2.37777, 23.0982, 15.7657, 0, 1, 0, 0, 1, 1, 0, 0, 0
2.60256, 24.7468, 15.4151, 1, 0, 0, 1, 0, 1, 0, 0, 0
2.62803, 24.7997, 15.3758, 0, 1, 0, 0, 1, 1, 0, 0, 0
2.76396, 25.915, 15.1682, 1, 0, 0, 1, 0, 1, 0, 0, 0
4.43789, 22.0189, 12.8292, 0, 1, 0, 0, 1, 1, 0, 0, 0
5.92111, 32.6795, 11.0599, 1, 0, 0, 1, 0, 1, 0, 0, 0
6.72153, 30.2545, 10.2087, 0, 1, 0, 0, 1, 1, 0, 0, 0
7.37715, 33.9589, 9.56058, 1, 0, 0, 1, 0, 1, 0, 0, 0
9.11563, 28.5374, 8.15396, 0, 0, 1, 1, 0, 0, 1, 0, 0
10.5879, 24.6288, 23.3125, 1, 0, 0, 1, 0, 1, 0, 0, 0
12.4312, 20.5764, 19.3863, 0, 1, 0, 0, 1, 1, 0, 0, 0
12.7687, 22.9694, 18.7427, 1, 0, 0, 1, 0, 1, 0, 0, 0
14.6608, 19.1104, 15.5102, 0, 1, 0, 0, 1, 1, 0, 0, 0
15.8789, 28.5716, 13.7306, 1, 0, 0, 1, 0, 1, 0, 0, 0
17.4869, 24.4191, 11.6902, 0, 1, 0, 0, 1, 1, 0, 0, 0
17.5589, 24.82, 11.6063, 1, 0, 0, 1, 0, 1, 0, 0, 0
18.8416, 21.9446, 10.2084, 0, 1, 0, 0, 1, 1, 0, 0, 0
18.9336, 22.6734, 10.1149, 1, 0, 0, 1, 0, 1, 0, 0, 0
20.0457, 20.4031, 9.04974, 0, 1, 0, 0, 1, 1, 0, 0, 0
20.2921, 22.6444, 8.82939, 1, 0, 0, 1, 0, 1, 0, 0, 0
21.5366, 20.1126, 7.79572, 0, 1, 0, 0, 1, 1, 0, 0, 0
21.7204, 21.7979, 7.6537, 1, 0, 0, 1, 0, 1, 0, 0, 0
21.9804, 21.344, 7.45714, 0, 1, 0, 0, 1, 1, 0, 0, 0
22.3764, 24.5204, 7.16747, 1, 0, 0, 1, 0, 1, 0, 0, 0
24.2221, 20.5038, 5.95894, 0, 1, 0, 0, 1, 1, 0, 0, 0
24.5289, 23.3302, 5.77882, 1, 0, 0, 1, 0, 1, 0, 0, 0
25.3276, 21.6443, 5.33501, 0, 1, 0, 0, 1, 1, 0, 0, 0
25.62, 23.9662, 5.18119, 1, 0, 0, 1, 0, 1, 0, 0, 0
26.318, 22.4609, 4.8317, 0, 1, 0, 0, 1, 1, 0, 0, 0
27.2319, 30.1102, 4.40952, 1, 0, 0, 1, 0, 1, 0, 0, 0
27.291, 30.0266, 4.38352, 0, 1, 0, 0, 1, 1, 0, 0, 0
27.3724, 30.4509, 4.34796, 1, 0, 0, 1, 0, 1, 0, 0, 0
27.9239, 28.9245, 4.11455, 0, 1, 0, 0, 1, 1, 0, 0, 0
28.0145, 29.5331, 4.07739, 1, 0, 0, 1, 0, 1, 0, 0, 0
29.2564, 26.2007, 3.60101, 0, 1, 0, 0, 1, 1, 0, 0, 0
29.5225, 28.4984, 3.50638, 1, 0, 0, 1, 0, 1, 0, 0, 0
31.5067, 23.4666, 2.87503, 0, 1, 0, 0, 1, 1, 0, 0, 0
31.6771, 24.6535, 2.82643, 1, 0, 0, 1, 0, 1, 0, 0, 0
32.6015, 22.5815, 2.57675, 0, 1, 0, 0, 1, 1, 0, 0, 0
33.3092, 28.1689, 2.40062, 1, 0, 0, 1, 0, 1, 0, 0, 0
34.7231, 24.5573, 2.08395, 0, 1, 0, 0, 1, 1, 0, 0, 0
34.7332, 24.638, 2.08184, 1, 0, 0, 1, 0, 1, 0, 0, 0
36.7339, 20.2766, 1.70419, 0, 1, 0, 0, 1, 1, 0, 0, 0
36.94, 21.9603, 1.6694, 1, 0, 0, 1, 0, 1, 0, 0, 0
38.7227, 18.4825, 1.39669, 0, 1, 0, 0, 1, 1, 0, 0, 0
38.8577, 19.5946, 1.37796, 1, 0, 0, 1, 0, 1, 0, 0, 0
39.2857, 18.8699, 1.32019, 0, 1, 0, 0, 1, 1, 0, 0, 0
39.9167, 23.54, 1.23942, 1, 0, 0, 1, 0, 1, 0, 0, 0
40.7416, 21.7939, 1.14124, 0, 1, 0, 0, 1, 1, 0, 0, 0
41.3278, 27.1845, 1.07623, 1, 0, 0, 1, 0, 1, 0, 0, 0
41.3839, 27.1267, 1.07021, 0, 1, 0, 0, 1, 1, 0, 0, 0
41.9839, 31.0387, 1.00785, 0, 1, 0, 0, 1, 1, 0, 1, 1
0.0, 20.0, 20.0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0.01, 19.98, 19.98, 1, 0, 0, 1, 0, 1, 0, 0, 0
1.31476, 17.5349, 17.6386, 0, 0, 1, 1, 0, 0, 1, 0, 0
2.19916, 16.05, 24.8285, 1, 0, 0, 1, 0, 1, 0, 0, 0
2.66684, 15.3163, 23.7986, 0, 0, 1, 1, 0, 0, 1, 0, 0
3.82308, 13.6431, 32.5786, 1, 0, 0, 1, 0, 1, 0, 0, 0
5.38903, 11.6646, 27.9561, 0, 0, 1, 1, 0, 0, 1, 0, 0
6.31485, 10.6327, 34.4003, 1, 0, 0, 1, 0, 1, 0, 0, 0
6.99596, 9.93225, 32.2522, 0, 0, 1, 1, 0, 0, 1, 0, 0
7.80733, 9.15784, 38.826, 1, 0, 0, 1, 0, 1, 0, 0, 0
8.40678, 8.62474, 36.6776, 0, 0, 1, 1, 0, 0, 1, 0, 0
9.78699, 7.51232, 46.2421, 1, 0, 0, 1, 0, 1, 0, 0, 0
11.6142, 6.2572, 38.6181, 0, 0, 1, 1, 0, 0, 1, 0, 0
12.7773, 5.56982, 45.4701, 1, 0, 0, 1, 0, 1, 0, 0, 0
14.3561, 4.75599, 38.9398, 0, 0, 1, 1, 0, 0, 1, 0, 0
14.4219, 4.72478, 39.316, 1, 0, 0, 1, 0, 1, 0, 0, 0
15.0204, 4.45016, 37.1405, 0, 0, 1, 1, 0, 0, 1, 0, 0
15.3089, 4.32357, 39.0944, 1, 0, 0, 1, 0, 1, 0, 0, 0
17.2494, 3.56059, 32.2954, 0, 0, 1, 1, 0, 0, 1, 0, 0
18.7336, 3.06927, 41.5272, 1, 0, 0, 1, 0, 1, 0, 0, 0
20.4774, 2.57787, 34.9944, 0, 0, 1, 1, 0, 0, 1, 0, 0
22.6369, 2.07698, 50.5887, 1, 0, 0, 1, 0, 1, 0, 0, 0
23.5244, 1.9005, 46.4015, 0, 0, 1, 1, 0, 0, 1, 0, 0
24.622, 1.70284, 53.0246, 1, 0, 0, 1, 0, 1, 0, 0, 0
25.5398, 1.55345, 48.4655, 0, 0, 1, 1, 0, 0, 1, 0, 0
25.9227, 1.49506, 50.0327, 1, 0, 0, 1, 0, 1, 0, 0, 0
26.2567, 1.44593, 48.4874, 0, 0, 1, 1, 0, 0, 1, 0, 0
26.353, 1.43206, 48.8697, 1, 0, 0, 1, 0, 1, 0, 0, 0
26.4717, 1.41516, 48.3978, 0, 0, 1, 1, 0, 0, 1, 0, 0
26.5801, 1.39989, 48.9005, 1, 0, 0, 1, 0, 1, 0, 0, 0
26.9358, 1.35095, 47.2987, 0, 0, 1, 1, 0, 0, 1, 0, 0
28.9468, 1.10474, 58.1928, 1, 0, 0, 1, 0, 1, 0, 0, 0
30.9342, 0.905533, 47.794, 0, 0, 1, 1, 0, 0, 1, 0, 0
31.3617, 0.867621, 49.6559, 1, 0, 0, 1, 0, 1, 0, 0, 0
31.9109, 0.821231, 47.1169, 0, 0, 1, 1, 0, 0, 1, 0, 0
32.0395, 0.810731, 47.8811, 1, 0, 0, 1, 0, 1, 0, 0, 0
33.7078, 0.686098, 40.6361, 0, 0, 1, 1, 0, 0, 1, 0, 0
36.2418, 0.532457, 57.3428, 1, 0, 0, 1, 0, 1, 0, 0, 0
37.3751, 0.475376, 51.2865, 0, 0, 1, 1, 0, 0, 1, 0, 0
39.8516, 0.371052, 59.9009, 1, 0, 0, 1, 0, 1, 0, 0, 0
41.2264, 0.323366, 52.3092, 0, 0, 1, 1, 0, 0, 1, 0, 0
41.4497, 0.316223, 53.399, 1, 0, 0, 1, 0, 1, 0, 0, 0
42.2426, 0.292107, 49.4245, 0, 0, 1, 1, 0, 0, 1, 0, 0
42.5823, 0.282346, 50.9446, 1, 0, 0, 1, 0, 1, 0, 0, 0
44.188, 0.240441, 43.4833, 0, 0, 1, 1, 0, 0, 1, 0, 0
45.2559, 0.216078, 49.0792, 1, 0, 0, 1, 0, 1, 0, 0, 0
46.1731, 0.197131, 44.8731, 0, 0, 1, 1, 0, 0, 1, 0, 0
46.9354, 0.182656, 48.6457, 1, 0, 0, 1, 0, 1, 0, 0, 0
47.0477, 0.180615, 48.2183, 0, 0, 1, 1, 0, 0, 1, 0, 0
47.4966, 0.172682, 51.0908, 1, 0, 0, 1, 0, 1, 0, 0, 0
0.0, 20.0, 20.0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0.01, 19.98, 19.98, 1, 0, 0, 1, 0, 1, 0, 0, 0
1.31476, 17.5349, 17.6386, 0, 0, 1, 1, 0, 0, 1, 0, 0
2.19916, 16.05, 24.8285, 1, 0, 0, 1, 0, 1, 0, 0, 0
2.66684, 15.3163, 23.7986, 0, 0, 1, 1, 0, 0, 1, 0, 0
3.82308, 13.6431, 32.5786, 1, 0, 0, 1, 0, 1, 0, 0, 0
5.38903, 11.6646, 27.9561, 0, 0, 1, 1, 0, 0, 1, 0, 0
6.31485, 10.6327, 34.4003, 1, 0, 0, 1, 0, 1, 0, 0, 0
6.99596, 9.93225, 32.2522, 0, 0, 1, 1, 0, 0, 1, 0, 0
7.80733, 9.15784, 38.826, 1, 0, 0, 1, 0, 1, 0, 0, 0
8.40678, 8.62474, 36.6776, 0, 0, 1, 1, 0, 0, 1, 0, 0
9.78699, 7.51232, 46.2421, 1, 0, 0, 1, 0, 1, 0, 0, 0
11.6142, 6.2572, 38.6181, 0, 0, 1, 1, 0, 0, 1, 0, 0
12.7773, 5.56982, 45.4701, 1, 0, 0, 1, 0, 1, 0, 0, 0
14.3561, 4.75599, 38.9398, 0, 0, 1, 1, 0, 0, 1, 0, 0
14.4219, 4.72478, 39.316, 1, 0, 0, 1, 0, 1, 0, 0, 0
15.0204, 4.45016, 37.1405, 0, 0, 1, 1, 0, 0, 1, 0, 0
15.3089, 4.32357, 39.0944, 1, 0, 0, 1, 0, 1, 0, 0, 0
17.2494, 3.56059, 32.2954, 0, 0, 1, 1, 0, 0, 1, 0, 0
18.7336, 3.06927, 41.5272, 1, 0, 0, 1, 0, 1, 0, 0, 0
20.4774, 2.57787, 34.9944, 0, 0, 1, 1, 0, 0, 1, 0, 0
22.6369, 2.07698, 50.5887, 1, 0, 0, 1, 0, 1, 0, 0, 0
23.5244, 1.9005, 46.4015, 0, 0, 1, 1, 0, 0, 1, 0, 0
24.622, 1.70284, 53.0246, 1, 0, 0, 1, 0, 1, 0, 0, 0
25.5398, 1.55345, 48.4655, 0, 0, 1, 1, 0, 0, 1, 0, 0
25.9227, 1.49506, 50.0327, 1, 0, 0, 1, 0, 1, 0, 0, 0
26.2567, 1.44593, 48.4874, 0, 0, 1, 1, 0, 0, 1, 0, 0
26.353, 1.43206, 48.8697, 1, 0, 0, 1, 0, 1, 0, 0, 0
26.4717, 1.41516, 48.3978, 0, 0, 1, 1, 0, 0, 1, 0, 0
26.5801, 1.39989, 48.9005, 1, 0, 0, 1, 0, 1, 0, 0, 0
26.9358, 1.35095, 47.2987, 0, 0, 1, 1, 0, 0, 1, 0, 0
28.9468, 1.10474, 58.1928, 1, 0, 0, 1, 0, 1, 0, 0, 0
30.9342, 0.905533, 47.794, 0, 0, 1, 1, 0, 0, 1, 0, 0
31.3617, 0.867621, 49.6559, 1, 0, 0, 1, 0, 1, 0, 0, 0
31.9109, 0.821231, 47.1169, 0, 0, 1, 1, 0, 0, 1, 0, 0
32.0395, 0.810731, 47.8811, 1, 0, 0, 1, 0, 1, 0, 0, 0
33.7078, 0.686098, 40.6361, 0, 0, 1, 1, 0, 0, 1, 0, 0
36.2418, 0.532457, 57.3428, 1, 0, 0, 1, 0, 1, 0, 0, 0
37.3751, 0.475376, 51.2865, 0, 0, 1, 1, 0, 0, 1, 0, 0
39.8516, 0.371052, 59.9009, 1, 0, 0, 1, 0, 1, 0, 0, 0
41.2264, 0.323366, 52.3092, 0, 0, 1, 1, 0, 0, 1, 0, 0
41.4497, 0.316223, 53.399, 1, 0, 0, 1, 0, 1, 0, 0, 0
42.2426, 0.292107, 49.4245, 0, 0, 1, 1, 0, 0, 1, 0, 0
42.5823, 0.282346, 50.9446, 1, 0, 0, 1, 0, 1, 0, 0, 0
44.188, 0.240441, 43.4833, 0, 0, 1, 1, 0, 0, 1, 0, 0
45.2559, 0.216078, 49.0792, 1, 0, 0, 1, 0, 1, 0, 0, 0
46.1731, 0.197131, 44.8731, 0, 0, 1, 1, 0, 0, 1, 0, 0
46.9354, 0.182656, 48.6457, 1, 0, 0, 1, 0, 1, 0, 0, 0
47.0477, 0.180615, 48.2183, 0, 0, 1, 1, 0, 0, 1, 0, 0
47.4966, 0.172682, 51.0908, 1, 0, 0, 1, 0, 1, 0, 0, 0
0.0, 20.0, 20.0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0.01, 19.98, 19.98, 1, 0, 0, 1, 0, 1, 0, 0, 0
0.574412, 18.883, 18.9785, 0, 0, 1, 1, 0, 0, 1, 0, 0
5.25225, 11.8253, 47.4836, 1, 0, 0, 1, 0, 1, 0, 0, 0
6.08524, 10.8798, 43.7998, 0, 0, 1, 1, 0, 0, 1, 0, 0
6.38662, 10.5566, 45.7456, 1, 0, 0, 1, 0, 1, 0, 0, 0
7.6964, 9.26003, 40.2465, 0, 0, 1, 1, 0, 0, 1, 0, 0
7.75627, 9.20473, 40.5996, 1, 0, 0, 1, 0, 1, 0, 0, 0
